,Risk Factors,Score
4796,Hepatoencephalopathy due to combined oxidative phosphorylation deficiency type 1,0.00494655966758728
4797,fibroepithelial neoplasm,0.0049416422843933105
4798,other rare diabetes mellitus,0.004941195249557495
4799,pelvic varices,0.0049385130405426025
4800,"Junctional epidermolysis bullosa, Herlitz type",0.0049325525760650635
4801,choroid plexus cancer,0.0049318671226501465
4802,fatigue,0.004926055669784546
4803,Syndromic genetic deafness,0.004924029111862183
4804,Greenberg dysplasia,0.004921078681945801
4805,anophthalmia-microphthalmia syndrome,0.004912644624710083
4806,Maffucci syndrome,0.0049082934856414795
4807,Rare syndromic dyslipidemia,0.004907757043838501
4808,adrenocortical adenoma,0.004904448986053467
4809,Oculo-palato-cerebral syndrome,0.004873067140579224
4810,Congenital alpha2 antiplasmin deficiency,0.004869371652603149
4811,Renal tubulopathy - encephalopathy - liver failure,0.004866242408752441
4812,Primary glaucoma,0.004865139722824097
4813,Microcephalic primordial dwarfism due to ZNF335 deficiency,0.004864215850830078
4814,intracranial hypotension,0.00485461950302124
4815,Oculocutaneous albinism type 2,0.0048506855964660645
4816,leukoplakia of tongue,0.004845350980758667
4817,stage 5 chronic kidney disease,0.0048416852951049805
4818,Cystinuria,0.004837661981582642
4819,extragonadal non-dysgerminomatous germ cell tumor,0.004828304052352905
4820,X-linked syndromic intellectual disability,0.004826217889785767
4821,Genetic pigmentation anomaly of the skin,0.004825621843338013
4822,childhood acute myeloid leukemia with maturation,0.0048232972621917725
4823,bipolar I disorder,0.004823178052902222
4824,hematological disease associated with an acquired peripheral neuropathy,0.004820317029953003
4825,CLAPO syndrome,0.004819273948669434
4826,Brachydactyly,0.004815042018890381
4827,organochlorine pesticide measurement,0.004812896251678467
4828,peripheral nervous system neoplasm,0.004812836647033691
4829,Autosomal dominant diffuse mutilating palmoplantar keratoderma,0.004811763763427734
4830,Genetic lens and zonula anomaly,0.004811644554138184
4831,eye carcinoma,0.004810363054275513
4832,Non-familial restrictive cardiomyopathy,0.004806101322174072
4833,megaloblastic anemia (disease),0.00480225682258606
4834,Hereditary thrombophilia due to congenital protein S deficiency,0.004800885915756226
4835,female reproductive endometrioid cancer,0.004795938730239868
4836,apolipoprotein A-IV measurement,0.0047893524169921875
4837,Arteritis,0.004785656929016113
4838,Congenital alveolar capillary dysplasia,0.004782676696777344
4839,anomaly of puberty or/and menstrual cycle,0.004782319068908691
4840,amyloid deposition measurement,0.004782289266586304
4841,heart rate response to recovery post exercise,0.004780799150466919
4842,esophageal varices,0.00477975606918335
4843,endothelial dysfunction,0.0047785937786102295
4844,Enoplea infectious disease,0.004777282476425171
4845,Hyperphosphatasia-intellectual disability syndrome,0.0047744810581207275
4846,proteostasis deficiencies,0.004773199558258057
4847,Cleidocranial dysplasia,0.004772663116455078
4848,Genetic cardiac tumor,0.004772573709487915
4849,Blindness,0.004772275686264038
4850,lysophosphatidylcholine measurement,0.004771590232849121
4851,ancylostomiasis,0.004769831895828247
4852,Conjunctival hemangioma or hemolymphangioma,0.004769682884216309
4853,Isolated growth hormone deficiency type III,0.00476682186126709
4854,syndrome caused by partial chromosomal deletion,0.00476500391960144
4855,age at first sexual intercourse measurement,0.004763543605804443
4856,skeletal muscle neoplasm,0.004758626222610474
4857,Glucose-galactose malabsorption,0.00475725531578064
4858,factor XI measurement,0.00475648045539856
4859,Onycho-patellar syndrome with eye involvement,0.004749178886413574
4860,L1 syndrome,0.004746198654174805
4861,combined oxidative phosphorylation deficiency 36,0.00474277138710022
4862,choroid plexus carcinoma,0.004742413759231567
4863,Achondrogenesis type 1B,0.004739940166473389
4864,Osteogenesis imperfecta type 5,0.004738122224807739
4865,Other immunodeficiency syndrome due to defects in adaptive immunity,0.004726618528366089
4866,Hyperinsulinism due to glucokinase deficiency,0.004723042249679565
4867,malignant tumor of adrenal cortex,0.004720211029052734
4868,paraneoplastic neurologic syndrome,0.004711270332336426
4869,Genetic syndrome with limb reduction defects,0.004710137844085693
4870,QRS complex,0.004708021879196167
4871,Schinzel-Giedion syndrome,0.004707902669906616
4872,Charcot-Marie-Tooth disease type 4B2,0.004707157611846924
4873,dilated cardiomyopathy,0.004705667495727539
4874,Rare hereditary metabolic disease with peripheral neuropathy,0.0047051310539245605
4875,Achalasia - microcephaly,0.004698365926742554
4876,primary thrombocytopenia,0.004690378904342651
4877,Oculofaciocardiodental syndrome,0.004689425230026245
4878,Craniofacial dysplasia-osteopenia syndrome,0.0046887993812561035
4879,Oral cleft,0.004685074090957642
4880,autoinflammation with arthritis and dyskeratosis,0.004681318998336792
4881,Posterior amorphous corneal dystrophy,0.0046804845333099365
4882,Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency,0.004676729440689087
4883,collagenous colitis,0.0046746134757995605
4884,chondrosarcoma,0.004673808813095093
4885,autoimmune disease of exocrine system,0.0046727657318115234
4886,liver disease biomarker,0.004672735929489136
4887,Autosomal dominant Charcot-Marie-Tooth disease type 2E,0.0046704113483428955
4888,Isolated oxycephaly,0.004669606685638428
4889,Peroxisome biogenesis disorder-Zellweger syndrome spectrum,0.004666924476623535
4890,Bell's palsy,0.004662543535232544
4891,lacrimal apparatus disease,0.00466233491897583
4892,Low phospholipid associated cholelithiasis,0.004658639430999756
4893,Polydactyly,0.004657387733459473
4894,Autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures,0.004655748605728149
4895,Von Willebrand disease type 2A,0.0046541690826416016
4896,antiphospholipid antibody measurement,0.0046513378620147705
4897,mental or behavioural disorder,0.004648655652999878
4898,congenital hematological disorder,0.0046479105949401855
4899,Glutathione synthetase deficiency without 5-oxoprolinuria,0.0046395063400268555
4900,Central diabetes insipidus,0.0046388208866119385
4901,empyema,0.004637032747268677
4902,Wilson disease,0.0046364665031433105
4903,Infantile-onset autosomal recessive nonprogressive cerebellar ataxia,0.004635751247406006
4904,Rieger anomaly,0.004634827375411987
4905,Intestinal malformation,0.004631161689758301
4906,unclassified acute myeloid leukemia,0.004627346992492676
4907,autoinflammatory syndrome with skin involvement,0.004625082015991211
4908,abdominal tuberculosis,0.004621028900146484
4909,Autosomal dominant proximal spinal muscular atrophy,0.004620105028152466
4910,hypothyroidism,0.004617869853973389
4911,Primary lymphedema,0.004615306854248047
4912,Connective tissue disease with eye involvement,0.004613727331161499
4913,Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,0.004608601331710815
4914,rare non-malformative gynecologic or obstetric disease,0.004607975482940674
4915,Niemann-Pick disease type C,0.004601329565048218
4916,Cockayne syndrome type 3,0.004599064588546753
4917,Malformation syndrome with skin/mucosae involvement,0.004598021507263184
4918,Hepatic veno-occlusive disease - immunodeficiency,0.004597902297973633
4919,malignant pleural mesothelioma,0.004594594240188599
4920,adult acute myeloid leukemia,0.004592567682266235
4921,Grn-related frontotemporal lobar degeneration with Tdp43 inclusions,0.004589468240737915
4922,villous adenoma of colon,0.004584461450576782
4923,"46,XY disorder of sex development due to isolated 17,20 lyase deficiency",0.004584133625030518
4924,Rare disease with dentinogenesis imperfecta,0.004583597183227539
4925,ovarian clear cell tumor,0.004582613706588745
4926,Lipedema,0.004582315683364868
4927,Free sialic acid storage disease,0.004580557346343994
4928,Transitional Meningioma,0.004580318927764893
4929,Spinocerebellar ataxia type 23,0.004578351974487305
4930,proctitis,0.004570990800857544
4931,major salivary gland cancer,0.004557788372039795
4932,Anophthalmia - microphthalmia,0.004557430744171143
4933,Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia,0.004556626081466675
4934,"Hereditary cerebral hemorrhage with amyloidosis, Icelandic type",0.004551231861114502
4935,Meningothelial Meningioma,0.004551053047180176
4936,rare disease with odontological manifestation,0.004550307989120483
4937,Craniosynostosis and dental anomalies,0.004549741744995117
4938,ovarian endometrial cancer,0.004548549652099609
4939,T-Cell Prolymphocytic Leukemia,0.0045469701290130615
4940,drug-induced mental disorder,0.0045396387577056885
4941,Metachondromatosis,0.004538804292678833
4942,Von Willebrand disease type 2B,0.004530966281890869
4943,sleep-wake disorder,0.004530787467956543
4944,Proximal symphalangism,0.004529714584350586
4945,otitis externa,0.004519283771514893
4946,Disorder of glutamine metabolism,0.004514515399932861
4947,Disorder of pterin metabolism,0.004512012004852295
4948,Heart-hand syndrome,0.004511117935180664
4949,Apert syndrome,0.0045049190521240234
4950,Gingival fibromatosis - facial dysmorphism,0.004504501819610596
4951,Cockayne syndrome type 1,0.004499912261962891
4952,Brachydactyly type A1,0.004498869180679321
4953,Unclassified familial retinal dystrophy,0.004496335983276367
4954,rare vascular malformation of major vessels,0.004494786262512207
4955,Koolen-De Vries syndrome,0.0044931769371032715
4956,"Chronic Eosinophilic Leukemia, Not Otherwise Specified",0.00449100136756897
4957,Familial spontaneous pneumothorax,0.004490792751312256
4958,epithelial neoplasm of rectum,0.004487425088882446
4959,"Mitochondrial DNA depletion syndrome, myopathic form",0.004479110240936279
4960,sphingolipidosis with epilepsy,0.004476577043533325
4961,Borderline Ovarian Mucinous Tumor,0.00447431206703186
4962,N syndrome,0.004474163055419922
4963,spastic paraplegia-optic atrophy-neuropathy and spastic paraplegia-optic atrophy-neuropathy-related disorder,0.004471272230148315
4964,Reduced insulin like growth factor binding protein acid labile subunit level,0.004467815160751343
4965,Prelingual non-syndromic genetic deafness,0.00446745753288269
4966,Charcot-Marie-Tooth disease type 4C,0.004462331533432007
4967,brain volume measurement,0.0044575035572052
4968,Isolated scaphocephaly,0.004456520080566406
4969,Palpebral lentiginosis,0.004454195499420166
4970,Abnormal hemoglobin,0.004453480243682861
4971,Pitt-Hopkins-like syndrome,0.004453152418136597
4972,allergic sensitization measurement,0.0044505298137664795
4973,vascular insufficiency disorder,0.004448443651199341
4974,Occult macular dystrophy,0.0044481754302978516
4975,retrocochlear disease,0.004437237977981567
4976,"Brain calcification, Rajab type",0.004434466361999512
4977,humerofemoral hypoplasia with radiotibial ray deficiency,0.004425644874572754
4978,Autosomal dominant disease associated with punctate palmoplantar keratoderma as a major feature,0.004424631595611572
4979,corneal endothelial cell measurement,0.0044245123863220215
4980,"intellectual disability, autosomal dominant 56",0.00442349910736084
4981,Menke-Hennekam syndrome 1,0.004423320293426514
4982,Partial deletion of the short arm of chromosome 11,0.004421502351760864
4983,Gyrate atrophy of choroid and retina,0.004419207572937012
4984,Primary bone dysplasia with defective bone mineralization,0.004417151212692261
4985,TMEM165-CDG,0.00441354513168335
4986,benign epithelial skin neoplasm,0.004408299922943115
4987,Monosomy 5p,0.004405319690704346
4988,vestibular neuronitis,0.004405289888381958
4989,myxoid/round cell liposarcoma,0.004404008388519287
4990,Isolated cloverleaf skull syndrome,0.004403173923492432
4991,Hermansky-Pudlak syndrome without pulmonary fibrosis,0.004392802715301514
4992,Proteasome disability syndrome,0.004384070634841919
4993,enterocolitis,0.004382610321044922
4994,ALDH18A1-related De Barsy syndrome,0.004381030797958374
4995,Disease associated with non-acquired combined pituitary hormone deficiency,0.004379004240036011
4996,Cohen-Gibson syndrome,0.004378855228424072
4997,Autosomal recessive spastic paraplegia type 62,0.004377782344818115
4998,2-aminoadipic 2-oxoadipic aciduria,0.004375457763671875
4999,Autosomal recessive optic atrophy,0.0043745338916778564
5000,Moyomoya angiopathy,0.004371196031570435
5001,Isolated ATP synthase deficiency,0.004370063543319702
5002,carcinoma ex pleomorphic adenoma,0.004366964101791382
5003,Spastic paraplegia type 2,0.004366278648376465
5004,Disorder of peptide metabolism,0.004364311695098877
5005,Microcephaly-capillary malformation syndrome,0.0043617188930511475
5006,"Ehlers-Danlos syndrome, fibronectinemic type",0.004361569881439209
5007,syndromic respiratory or mediastinal malformation,0.004358887672424316
5008,viral meningitis,0.004358351230621338
5009,Lyme disease,0.004356950521469116
5010,Mucopolysaccharidosis type 7,0.0043544769287109375
5011,Brooke-Spiegler syndrome,0.004353255033493042
5012,McDonough syndrome,0.004351288080215454
5013,Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering,0.004346340894699097
5014,hair shape measurement,0.004345118999481201
5015,Rubinstein-Taybi syndrome,0.004342555999755859
5016,Syndromic developmental defect of the eye,0.004339754581451416
5017,disease of pharynx,0.004339009523391724
5018,infectious disease with peripheral neuropathy,0.004338890314102173
5019,Neurofibromatosis type 3,0.0043374598026275635
5020,genetic otorhinolaryngological malformation,0.004334777593612671
5021,clear cell adenocarcinoma,0.004330962896347046
5022,embryonal tumor of neuroepithelial tissue,0.004328936338424683
5023,Short rib-polydactyly syndrome,0.004326224327087402
5024,coronary aneurysm,0.004324615001678467
5025,trichinosis,0.00432431697845459
5026,functional gastric disease,0.00432276725769043
5027,multiple sclerosis variant,0.004321008920669556
5028,Esophagitis,0.004320979118347168
5029,neurodevelopmental disorder with severe motor impairment and absent language,0.0043204426765441895
